DETECTOR.DAT	generated	by	CREATE_DETECTOR_FILE																	
	1000024	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000025	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000026	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000027	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000028	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000029	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000030	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000031	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000032	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000033	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000034	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000035	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000036	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000037	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000038	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000039	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000040	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000041	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000042	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000043	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000044	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000045	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000046	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000047	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000048	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000049	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000050	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000051	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000052	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000053	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000054	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000055	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000056	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000057	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000058	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000059	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000060	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000061	0	-3.045	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000062	0	-1.695	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000063	0	8.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000064	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000065	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000066	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000067	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000068	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000069	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000070	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000071	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000072	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000073	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000074	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000075	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000076	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000077	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000078	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000079	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000080	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000081	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000082	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000083	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000084	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000085	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000086	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000087	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000088	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000089	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000090	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000091	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000092	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000093	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000094	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000095	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000096	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000097	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000098	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000099	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000100	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000101	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000102	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000103	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000104	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000105	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000106	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000107	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000108	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000109	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000110	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000111	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000112	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000113	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000114	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000115	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000116	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000117	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000118	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000119	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000120	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000121	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000122	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000123	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000124	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000125	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000126	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000127	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1000128	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
